y,x,Linie,Km,BPS,BPS-Name,PerronTyp,P-Nr,P-Lange,Z-Schienenfrei,P-Besonderheit,Bem-Typ,BE-Nr,BE Konstruktion,Bem Konstruktion,BE L=,Flache,Oberflache,Bem Oberflache,Baujahr,BE Besonderes,B-Jahr,Fotos,GO 1 Erf Dtm,GO Mut Dtm,GO IPID,1 Erf Dtm,Mut Dtm,AT-PA-Region,PJ-Produktionsstandort,IH-Region,IH-Niederlassung,B-Region,Kst,Kst-Beschreibung,UEW-Region,UEW-Niederlassung-FB,Abk. Str. Verwaltung,ErfMandant,Status,FNO,FID,IPID,geopos
571128.98,256145.448,240,117.94,CTM,Courtemaiche,Zwischenperron,2,150,ja,,,1,Konventionell fundiert,,106,349,Bituminoeses Mischgut,,,,,0,0001-01-27T00:53:28+00:53,0001-01-03T00:53:28+00:53,1667354,0001-01-27T00:53:28+00:53,0001-01-03T00:53:28+00:53,West,West,West,Biel/Bienne,West,240200,(Porrentruy) - Courtemaiche,West,Biel,SBB CFF,SBB,Bestehend,716,35382597,1667353,"47.455454163, 7.05577223714"
505665.807,134956.448,150,41.847,CRA,Crans,Aussenperron,,150,ja,,,1,Konventionell fundiert,,150,321,Bituminoeses Mischgut,,,,,0,0001-01-21T00:53:28+00:53,0001-01-06T00:53:28+00:53,322549,0001-01-21T00:53:28+00:53,0001-01-10T00:53:28+00:53,West,West,West,Geneve,West,150500,(Nyon) - (Coppet),West,Lausanne,SBB CFF,SBB,Bestehend,716,35381700,322548,"46.3593407394, 6.2129166304"
753032.266,260127.746,880,67.838,GOL,Goldach,Aussenperron,2,220,ja,,,1,Konventionell fundiert,,220,670,Bituminoeses Mischgut,,,,2008,0,0001-01-06T00:53:28+00:53,0001-01-12T00:53:28+00:53,3838180,0001-01-06T00:53:28+00:53,0001-01-11T00:53:28+00:53,Ost,Ost,Ost,St.Gallen,Ost,880600,(Rorschach) - Goldach,Ost,St.Gallen,SBB CFF,SBB,Bestehend,716,35378702,3838183,"47.4741036194, 9.46887658524"
576025.328,185110.743,253,45.851,GIV,Givisiez,Hausperron,1,81,ja,,,1,Konventionell fundiert,,81,204,Bituminoeses Mischgut,,,,2014,0,0001-01-17T00:53:28+00:53,0001-01-17T00:53:28+00:53,11979872,0001-01-17T00:53:28+00:53,0001-01-14T00:53:28+00:53,West,West,West,Lausanne,West,253150,Givisiez - (Fribourg),West,Biel,SBB CFF,SBB,Bestehend,716,151390836,11979820,"46.8167147483, 7.12448653238"
674325.022,250188.914,710,9.332,GLZB,Glanzenberg,Hausperron,1,321,ja,,,1,Konventionell fundiert,,321,1043,Bituminoeses Mischgut,,,,1999,0,0001-01-05T00:53:28+00:53,0001-01-06T00:53:28+00:53,2162264,0001-01-05T00:53:28+00:53,0001-01-02T00:53:28+00:53,Ost,Ost,Ost,Zurich,Ost,710300,Schlieren - (Dietikon),Ost,Zurich,SBB CFF,SBB,Bestehend,716,35389778,2162269,"47.3983283694, 8.4231953042"
753032.911,260117.779,880,67.838,GOL,Goldach,Hausperron,1,220,ja,,,1,Konventionell fundiert,,220,682,Bituminoeses Mischgut,,,,2008,0,0001-01-06T00:53:28+00:53,0001-01-12T00:53:28+00:53,3838181,0001-01-06T00:53:28+00:53,0001-01-11T00:53:28+00:53,Ost,Ost,Ost,St.Gallen,Ost,880600,(Rorschach) - Goldach,Ost,St.Gallen,SBB CFF,SBB,Bestehend,716,35397026,3838182,"47.4740138565, 9.46888171696"
501002.7,123667.506,150,54.7,GDBE,Genthod-Bellevue,Zwischenperron,1,173,ja,,,1,Konventionell fundiert,,173,638,Bituminoeses Mischgut,,,,,0,0001-01-29T00:53:28+00:53,0001-01-17T00:53:28+00:53,340563,0001-01-29T00:53:28+00:53,0001-01-11T00:53:28+00:53,West,West,West,Geneve,West,150550,Coppet - (Geneve),West,Lausanne,SBB CFF,SBB,Bestehend,716,35389040,340562,"46.2571307703, 6.15474096037"
704100.514,108754.648,631,172.788,GER,Gerra (Gambarogno),Hausperron,1,103,ja,,,1,Konventionell fundiert,,103,390,Bituminoeses Mischgut,,,,,0,0001-01-07T00:53:28+00:53,0001-01-21T00:53:28+00:53,2000219,0001-01-07T00:53:28+00:53,0001-01-08T00:53:28+00:53,Sud,Sud,Sud,Giubiasco,Sud,631100,(Cadenazzo) - (Luino),Sud,Giubiasco,SBB CFF,SBB,Bestehend,716,35393923,2000218,"46.1222510386, 8.78540116356"
720951.877,114919.002,600,153.887,GIU,Giubiasco,Mittelperron,3/4,298,ja,,,1,Konventionell fundiert,,298,2054,Bituminoeses Mischgut,,,,,0,0001-01-21T00:53:28+00:53,0001-01-28T00:53:28+00:53,747454,0001-01-21T00:53:28+00:53,0001-01-11T00:53:28+00:53,Sud,Sud,Sud,Giubiasco,Sud,600650,(Bellinzona) - Giubiasco,Sud,Giubiasco,SBB CFF,SBB,Bestehend,716,35384962,747455,"46.1748791643, 9.00494679273"
720917.19,114904.917,600,153.922,GIU,Giubiasco,Mittelperron,5/6,232,ja,,,1,Konventionell fundiert,,232,1568,Bituminoeses Mischgut,,,,,0,0001-01-21T00:53:28+00:53,0001-01-28T00:53:28+00:53,747459,0001-01-21T00:53:28+00:53,0001-01-11T00:53:28+00:53,Sud,Sud,Sud,Giubiasco,Sud,600650,(Bellinzona) - Giubiasco,Sud,Giubiasco,SBB CFF,SBB,Bestehend,716,35393513,747460,"46.1747587154, 9.00449408184"
711717.405,241414.095,754,34.623,GIB,Gibswil,Hausperron,1,170,ja,,,3,Konventionell fundiert,,25,64,Bituminoeses Mischgut,,,,,0,0001-01-30T00:53:28+00:53,0001-01-06T00:53:28+00:53,1854985,0001-01-06T00:53:28+00:53,0001-01-08T00:53:28+00:53,Ost,Ost,Ost,Rapperswil,Ost,754200,(Bauma) - Wald,Ost,Zurich,SBB CFF,SBB,Bestehend,716,35393290,1836243,"47.3141377906, 8.91623868248"
582617.915,242752.942,240,96.45,GLO,Glovelier,Mittelperron,CJ,111,ja,,,1,,,0,522,Bituminoeses Mischgut,,,,2012,0,0001-01-23T00:53:28+00:53,0001-01-23T00:53:28+00:53,10317967,0001-01-23T00:53:28+00:53,0001-01-23T00:53:28+00:53,West,West,West,Biel/Bienne,West,240100,(Delemont) - Glovelier,West,Biel,SBB CFF,SBB,Bestehend,716,55136669,10317844,"47.3354052875, 7.20864619971"
705690.205,231934.4,740,60.931,JO,Jona,Aussenperron,1,320,ja,U Gde. Rapperswil Jona,,1,Andere,Betonbalken fur Entwasserung,326,996,Bituminoeses Mischgut,,,,1996,0,0001-01-08T00:53:28+00:53,0001-01-14T00:53:28+00:53,1750475,0001-01-08T00:53:28+00:53,0001-01-10T00:53:28+00:53,Ost,Ost,Ost,Rapperswil,Ost,740100,(Rapperswil) - Ruti ZH,Ost,Zurich,SBB CFF,SBB,Bestehend,716,35388222,1750474,"47.2298793956, 8.83430813018"
669149.071,253997.836,710,16.035,KLW,Killwangen-Spreitenbach,Mittelperron,3/4,334,ja,,,1,Konventionell fundiert,,335,2471,Verbundstein-Pflaesterung,,,,2002,0,0001-01-04T00:53:28+00:53,0001-01-11T00:53:28+00:53,1829290,0001-01-04T00:53:28+00:53,0001-01-11T00:53:28+00:53,Ost,Ost,Ost,Zurich,Ost,710400,Killwangen-Spreitenbach,Ost,Zurich,SBB CFF,SBB,Bestehend,716,35382742,1829292,"47.4331476912, 8.35522611836"
686405.433,255948.502,752,11.33,KL,Kloten,Mittelperron,3/4,351,ja,,,3,Konventionell fundiert,,35,170,Bituminoeses Mischgut,,,,1950,0,0001-01-29T00:53:28+00:53,0001-01-29T00:53:28+00:53,1413234,0001-01-29T00:53:28+00:53,0001-01-01T00:53:28+00:53,Ost,Ost,Ost,Winterthur,Ost,752150,(Riet [Verzw]) - Kloten - (Dorfnest),Ost,Winterthur,SBB CFF,SBB,Bestehend,716,35386013,1413237,"47.4486513281, 8.58431506364"
610439.75,185277.879,290,128.343,KI,Kiesen,Aussenperron,417,220,ja,,,3,Konventionell fundiert,,16,56,Bituminoeses Mischgut,,,,2012,0,0001-01-23T00:53:28+00:53,0001-01-25T00:53:28+00:53,1326593,0001-01-14T00:53:28+00:53,0001-01-13T00:53:28+00:53,Mitte,Mitte,Mitte,Bern,Mitte,290250,(Gumligen) - (Thun),Mitte,Olten,SBB CFF,SBB,Bestehend,716,135193491,4737378,"46.8185720648, 7.57543552528"
703284.405,243324.592,753,15.68,KN,Kempten,Hausperron,1,220,ja,,,1,Konventionell fundiert,,230,793,Verbundstein-Pflaesterung,,,,1997,0,0001-01-16T00:53:28+00:53,0001-01-19T00:53:28+00:53,1711854,0001-01-16T00:53:28+00:53,0001-01-19T00:53:28+00:53,Ost,Ost,Ost,Winterthur,Ost,753150,Kempten - (Wetzikon),Ost,Zurich,SBB CFF,SBB,Bestehend,716,35392155,1711852,"47.3326934478, 8.80516455622"
704109.648,232873.668,730,33.78,KPT,Kempraten,Hausperron,1,320,ja,,,1,Konventionell fundiert,,328,991,Unbekannt,,,,1981,0,0001-01-28T00:53:28+00:53,0001-01-12T00:53:28+00:53,1746467,0001-01-28T00:53:28+00:53,0001-01-12T00:53:28+00:53,Ost,Ost,Ost,Rapperswil,Ost,730400,(Uerikon) - (Rapperswil),Ost,Zurich,SBB CFF,SBB,Bestehend,716,35387800,1746466,"47.2385774355, 8.81365792366"
610406.549,185441.69,290,128.175,KI,Kiesen,Aussenperron,417,220,ja,,,2,Konventionell fundiert,,173,627,Bituminoeses Mischgut,,,,,0,0001-01-23T00:53:28+00:53,0001-01-25T00:53:28+00:53,1326593,0001-01-23T00:53:28+00:53,0001-01-13T00:53:28+00:53,Mitte,Mitte,Mitte,Bern,Mitte,290250,(Gumligen) - (Thun),Mitte,Olten,SBB CFF,SBB,Bestehend,716,35389291,1326592,"46.8200461175, 7.57500417504"
610417.413,185445.386,290,128.174,KI,Kiesen,Hausperron,317,220,ja,,,2,Konventionell fundiert,,169,591,Bituminoeses Mischgut,,,,,0,0001-01-23T00:53:28+00:53,0001-01-25T00:53:28+00:53,1311738,0001-01-23T00:53:28+00:53,0001-01-13T00:53:28+00:53,Mitte,Mitte,Mitte,Bern,Mitte,290250,(Gumligen) - (Thun),Mitte,Olten,SBB CFF,SBB,Bestehend,716,35376346,1311737,"46.8200791954, 7.57514662192"
584494.631,208272.777,251,91.325,KAL,Kallnach,Aussenperron,1,129,ja,,,1,Konventionell fundiert,,129,545,Bituminoeses Mischgut,,,,,0,0001-01-06T00:53:28+00:53,0001-01-02T00:53:28+00:53,1791276,0001-01-06T00:53:28+00:53,0001-01-02T00:53:28+00:53,Mitte,Mitte,Mitte,Bern,Mitte,251300,Kerzers - (Lyss),Mitte,Olten,SBB CFF,SBB,Bestehend,716,35379929,1791275,"47.0253137149, 7.23466899935"
605040.616,198174.545,290,113.896,GUE,Gumligen,Hausperron,1,219,ja,,,1,Konventionell fundiert,,219,897,Bituminoeses Mischgut,HMT 16N,,,2005,0,0001-01-18T00:53:28+00:53,0001-01-25T00:53:28+00:53,4002622,0001-01-18T00:53:28+00:53,0001-01-25T00:53:28+00:53,Mitte,Mitte,Mitte,Bern,Mitte,290200,(Ostermundigen) - Gumligen,Mitte,Olten,SBB CFF,SBB,Bestehend,716,35378709,4002621,"46.9346433871, 7.50482711828"
765147.954,253345.644,880,47.901,HEBG,Heerbrugg,Hausperron,1,310,ja,,,1,Konventionell fundiert,,310,1118,Verbundstein-Pflaesterung,,,,2001,0,0001-01-05T00:53:28+00:53,0001-01-14T00:53:28+00:53,1920125,0001-01-05T00:53:28+00:53,0001-01-11T00:53:28+00:53,Ost,Ost,Ost,St.Gallen,Ost,880500,Heerbrugg - (St.Margrethen),Ost,St.Gallen,SBB CFF,SBB,Bestehend,716,35394926,1920127,"47.4101973289, 9.62702311885"
736572.556,260058.695,852,14.294,HPT,Hauptwil,Hilfskante,2,103,nein,,,1,Konventionell fundiert,,116,157,Bituminoeses Mischgut,,,,,0,0001-01-31T00:53:28+00:53,0001-01-13T00:53:28+00:53,1830144,0001-01-31T00:53:28+00:53,0001-01-13T00:53:28+00:53,Ost,Ost,Ost,St.Gallen,Ost,852150,Bischofszell Stadt - (Gossau),Ost,St.Gallen,SBB CFF,SBB,Bestehend,716,35392986,1830143,"47.4771077748, 9.25056990797"
646250.178,203135.747,460,64.078,HAS,Hasle LU,Hausperron,1,150,ja,,,1,Konventionell fundiert,,24,76,Bituminoeses Mischgut,,,,,0,0001-01-06T00:53:28+00:53,0001-01-30T00:53:28+00:53,1530970,0001-01-06T00:53:28+00:53,0001-01-10T00:53:28+00:53,Mitte,NEP,Mitte,Luzern,Mitte,460200,(Trubschachen) - (Wolhusen),Mitte,Luzern,SBB CFF,SBB,Bestehend,716,35386781,1530968,"46.9776811207, 8.04648761495"
688009.474,168768.07,600,70.61,GOE,Goschenen,Mittelperron,2/3,400,ja,,,1,Konventionell fundiert,,401,3019,Bituminoeses Mischgut,,,,,0,0001-01-12T00:53:28+00:53,0001-01-23T00:53:28+00:53,1465371,0001-01-12T00:53:28+00:53,0001-01-07T00:53:28+00:53,Sud,NEP,Sud,Erstfeld,Sud,600300,(Erstfeld) - Goschenen,Sud,Giubiasco,SBB CFF,SBB,Bestehend,716,35398249,1465370,"46.6643431365, 8.58864073989"
539107.495,184156.409,210,42.613,GRS,Grandson,Zwischenperron,2/3,200,ja,,,2,Brueckenkonstruktion,,6,36,Bituminoeses Mischgut,,,,,0,0001-01-27T00:53:28+00:53,0001-01-16T00:53:28+00:53,1633643,0001-01-27T00:53:28+00:53,0001-01-12T00:53:28+00:53,West,West,West,Lausanne,West,210200,Yverdon - (Onnens),West,Biel,SBB CFF,SBB,Bestehend,716,35386105,1633637,"46.8057715418, 6.6408895541"
688009.19,168845.934,600,70.533,GOE,Goschenen,Hausperron,1,190,ja,,,1,Konventionell fundiert,,190,913,Bituminoeses Mischgut,,,,,0,0001-01-17T00:53:28+00:53,0001-01-08T00:53:28+00:53,1465419,0001-01-17T00:53:28+00:53,0001-01-30T00:53:28+00:53,Sud,NEP,Sud,Erstfeld,Sud,600300,(Erstfeld) - Goschenen,Sud,Giubiasco,SBB CFF,SBB,Bestehend,716,35385006,1465418,"46.6650435256, 8.58865193963"
710108.837,115205.178,630,166.661,GDA,Gordola,Hausperron,1,219,ja,,,1,Konventionell fundiert,,219,570,Bituminoeses Mischgut,,,,,0,0001-01-13T00:53:28+00:53,0001-01-23T00:53:28+00:53,1767861,0001-01-13T00:53:28+00:53,0001-01-12T00:53:28+00:53,Sud,Sud,Sud,Giubiasco,Sud,630150,(Cadenazzo) - Locarno,Sud,Giubiasco,SBB CFF,SBB,Bestehend,716,35381725,1767862,"46.1793131523, 8.86463136867"
570630.868,257618.751,240,119.51,GRA,Grandgourt,Aussenperron,1,164,nein,,,2,,,0,81,Bituminoeses Mischgut,,,,2013,0,0001-01-08T00:53:28+00:53,0001-01-24T00:53:28+00:53,1688766,0001-01-04T00:53:28+00:53,0001-01-18T00:53:28+00:53,West,West,West,Biel/Bienne,West,240250,(Courtemaiche) - Boncourt,West,Biel,SBB CFF,SBB,Bestehend,716,96856416,10895142,"47.4686827784, 7.04906968632"
539114.344,184159.505,210,42.62,GRS,Grandson,,,0,,,,3,Konventionell fundiert,,129,757,Bituminoeses Mischgut,,,,,0,,,,0001-01-27T00:53:28+00:53,0001-01-13T00:53:28+00:53,West,West,West,Lausanne,West,210200,Yverdon - (Onnens),West,Biel,SBB CFF,SBB,Bestehend,716,35386096,1633642,"46.8058000176, 6.64097886276"
688920.932,237354.517,730,16.743,HERL,Herrliberg-Feldmeilen,Mittelperron,2/3,323,ja,,,2,Konventionell fundiert,,0,241,Bituminoeses Mischgut,,,,1967,0,0001-01-04T00:53:28+00:53,0001-01-25T00:53:28+00:53,1651680,0001-01-12T00:53:28+00:53,0001-01-06T00:53:28+00:53,Ost,Ost,Ost,Rapperswil,Ost,730150,(Zurich Tiefenbrunnen) - Herrliberg-Feldmeilen,Ost,Zurich,SBB CFF,SBB,Bestehend,716,35376664,4070807,"47.2810955385, 8.61397164885"
626358.293,257436.015,500,19.228,IT,Itingen,Hausperron,218,221,ja,,,1,Konventionell fundiert,,221,1068,Verbundstein-Pflaesterung,,,,2006,0,0001-01-08T00:53:28+00:53,0001-01-10T00:53:28+00:53,957955,0001-01-29T00:53:28+00:53,0001-01-10T00:53:28+00:53,Mitte,Mitte,Mitte,Basel,Mitte,500350,(Liestal) - (Gelterkinden),Mitte,Basel,SBB CFF,SBB,Bestehend,716,35393769,373762,"47.4671731099, 7.78823149542"
676661.613,224691.31,660,44.901,HUCH,Hunenberg Chamleten,Aussenperron,2,150,ja,,,1,Brueckenkonstruktion,,150,489,Beton-Belag,,,,2008,0,0001-01-15T00:53:28+00:53,0001-01-17T00:53:28+00:53,3213386,0001-01-15T00:53:28+00:53,0001-01-01T00:53:28+00:53,Mitte,NEP,Sud,Erstfeld,Ost,660450,(Cham) - (Rotkreuz),Sud,Giubiasco,SBB CFF,SBB,Bestehend,716,35381825,3213385,"47.1687417759, 8.44979259309"
665288.058,224077.89,651,12.795,HOSA,Hochdorf Schonau,Aussenperron,1,112,ja,,,1,Brueckenkonstruktion,,112,320,Beton-Belag,,,,2007,0,0001-01-04T00:53:28+00:53,0001-01-28T00:53:28+00:53,3826406,0001-01-04T00:53:28+00:53,0001-01-11T00:53:28+00:53,Mitte,NEP,Mitte,Luzern,Mitte,651100,(Hubeli) - Hochdorf,Mitte,Luzern,SBB CFF,SBB,Bestehend,716,35385674,3826405,"47.1644447753, 8.29970021032"
619850.511,226300.464,450,66.88,HB,Herzogenbuchsee,Mittelperron,2/3,410,ja,,,1,Konventionell fundiert,,410,2064,Bituminoeses Mischgut,,,,,0,0001-01-19T00:53:28+00:53,0001-01-29T00:53:28+00:53,974370,0001-01-31T00:53:28+00:53,0001-01-29T00:53:28+00:53,Mitte,Mitte,Mitte,Olten,Mitte,450350,(Langenthal) - (Burgdorf),Mitte,Olten,SBB CFF,SBB,Bestehend,716,35380104,312861,"47.1873578493, 7.70054060917"
654929.971,253329.111,640,38.779,HOBK,Holderbank AG,Aussenperron,2,150,ja,,,1,Konventionell fundiert,,151,316,Verbundstein-Pflaesterung,,,,,0,0001-01-21T00:53:28+00:53,0001-01-20T00:53:28+00:53,1265165,0001-01-21T00:53:28+00:53,0001-01-12T00:53:28+00:53,Mitte,NEP,Mitte,Brugg,Mitte,640100,(Brugg) - (Rupperswil),Mitte,Basel,SBB CFF,SBB,Bestehend,716,35381188,1265163,"47.4284732122, 8.16667563642"
654937.292,253335.275,640,38.777,HOBK,Holderbank AG,Aussenperron,1,151,ja,,,1,Konventionell fundiert,,152,341,Verbundstein-Pflaesterung,,,,,0,0001-01-21T00:53:28+00:53,0001-01-20T00:53:28+00:53,1265166,0001-01-21T00:53:28+00:53,0001-01-12T00:53:28+00:53,Mitte,NEP,Mitte,Brugg,Mitte,640100,(Brugg) - (Rupperswil),Mitte,Basel,SBB CFF,SBB,Bestehend,716,35396674,1265164,"47.4285280388, 8.16677342237"
705827.61,267265.063,840,37.92,ISL,Islikon,Aussenperron,3,313,ja,,,1,Konventionell fundiert,,313,1115,Bituminoeses Mischgut,,,,,0,0001-01-06T00:53:28+00:53,0001-01-23T00:53:28+00:53,3825479,0001-01-27T00:53:28+00:53,0001-01-05T00:53:28+00:53,Ost,Ost,Ost,Winterthur,Ost,840200,(Oberwinterthur) - Frauenfeld,Ost,Winterthur,SBB CFF,SBB,Bestehend,716,35396239,288412,"47.5475777841, 8.84448134413"
680814.1,270603.24,770,23.59,HUEW,Huntwangen-Wil,Dienstperron,2,92,nein,,,1,Konventionell fundiert,,92,145,Bituminoeses Mischgut,,,,,0,0001-01-31T00:53:28+00:53,0001-01-27T00:53:28+00:53,1159307,0001-01-31T00:53:28+00:53,0001-01-27T00:53:28+00:53,Ost,Ost,Ost,Winterthur,Ost,770150,(Eglisau) - Huntwangen,Ost,Winterthur,SBB CFF,SBB,Bestehend,716,35383357,1159305,"47.5811518402, 8.51284633813"
677777.343,216114.815,600,0.288,IM,Immensee,Zwischenperron,2,119,nein,,,1,Konventionell fundiert,,119,205,Bituminoeses Mischgut,,,,,0,0001-01-22T00:53:28+00:53,0001-01-24T00:53:28+00:53,974472,0001-01-16T00:53:28+00:53,0001-01-06T00:53:28+00:53,Mitte,NEP,Mitte,Luzern,Mitte,600050,Immensee,Mitte,Luzern,SBB CFF,SBB,Bestehend,716,35397129,401892,"47.0914738746, 8.46303079833"
700624.012,257290.521,754,8.566,KOL,Kollbrunn,Hausperron,1,170,ja,,,1,Konventionell fundiert,,170,554,Bituminoeses Mischgut,,,,2013,0,0001-01-08T00:53:28+00:53,0001-01-29T00:53:28+00:53,4540041,0001-01-08T00:53:28+00:53,0001-01-08T00:53:28+00:53,Ost,Ost,Ost,Winterthur,Ost,754150,(Winterthur Seen) - Bauma,Ost,Winterthur,SBB CFF,SBB,Bestehend,716,135764868,4540040,"47.4586989403, 8.77311475177"
644447.677,243137.144,504,10.915,KK,Kolliken,Aussenperron,2,120,ja,,,1,Fertigelement,,120,418,Bituminoeses Mischgut,,,,2015,0,0001-01-13T00:53:28+00:53,0001-01-04T00:53:28+00:53,10422151,0001-01-13T00:53:28+00:53,0001-01-01T00:53:28+00:53,Mitte,NEP,Mitte,Brugg,Mitte,504100,(Zofingen) - (Suhr),Mitte,Basel,SBB CFF,SBB,Bestehend,716,167140508,10422170,"47.3375976469, 8.0267357107"
710400.032,260711.038,850,122.867,AD,Aadorf,,,0,,,,1,Konventionell fundiert,,323,1909,Bituminoeses Mischgut,,,,,0,,,,0001-01-29T00:53:28+00:53,0001-01-15T00:53:28+00:53,Ost,Ost,Ost,Winterthur,Ost,850450,(Sirnach) - (Winterthur Gruze),Ost,Winterthur,SBB CFF,SBB,Bestehend,716,35391706,1173381,"47.4878895197, 8.90358387885"
709071.142,230600.518,735,54.458,BOL,Bollingen,Hilfskante,2,179,nein,ausser Betrieb,,1,Konventionell fundiert,,182,269,Bituminoeses Mischgut,,,,1956,0,0001-01-11T00:53:28+00:53,0001-01-13T00:53:28+00:53,1789538,0001-01-11T00:53:28+00:53,0001-01-27T00:53:28+00:53,Ost,Ost,Ost,Rapperswil,Ost,735150,Uznach - (Rapperswil),Ost,Zurich,SBB CFF,SBB,Bestehend,716,35397243,1789537,"47.2173340529, 8.87862157312"
639279.601,234681.178,500,50.574,BRIT,Brittnau-Wikon,Zwischenperron,2,158,nein,,,1,Konventionell fundiert,,158,463,Verbundstein-Pflaesterung,,,,2000,0,0001-01-11T00:53:28+00:53,0001-01-29T00:53:28+00:53,1570464,0001-01-11T00:53:28+00:53,0001-01-07T00:53:28+00:53,Mitte,NEP,Mitte,Olten,Mitte,500650,(Zofingen) - Sursee,Mitte,Olten,SBB CFF,SBB,Bestehend,716,35392136,1570463,"47.2618703415, 7.9576171606"
568199.611,260204.5,240,123.264,BCT,Boncourt,Zwischenperron,2/3,152,ja,,,2,Fertigelement,,28,179,Bituminoeses Mischgut,,,,2013,0,0001-01-23T00:53:28+00:53,0001-01-03T00:53:28+00:53,1667145,0001-01-03T00:53:28+00:53,0001-01-03T00:53:28+00:53,West,West,West,Biel/Bienne,West,240250,(Courtemaiche) - Boncourt,West,Biel,SBB CFF,SBB,Bestehend,716,96762146,10893848,"47.4918251322, 7.01663692168"
642124.55,129961.966,107,145.356,BR,Brig,Mittelperron,6/7,455,ja,,,1,Konventionell fundiert,,69,160,Bituminoeses Mischgut,,,,2002,0,0001-01-28T00:53:28+00:53,0001-01-16T00:53:28+00:53,1718989,0001-01-28T00:53:28+00:53,0001-01-08T00:53:28+00:53,West,West,West,Sion,West,107100,Brig RB/GB (Gemeinschaft),West,Sion,SBB CFF,SBB,Bestehend,716,35378797,1718971,"46.3197387551, 7.98557010061"
554380.318,202256.713,219,8.227,BOLE,Bole,Aussenperron,1,149,ja,,,1,Konventionell fundiert,,149,501,Bituminoeses Mischgut,,,,2009,0,0001-01-08T00:53:28+00:53,0001-01-17T00:53:28+00:53,4425282,0001-01-08T00:53:28+00:53,0001-01-15T00:53:28+00:53,West,West,West,Biel/Bienne,West,219100,(Auvernier) - Travers,West,Biel,SBB CFF,SBB,Bestehend,716,35397109,4425275,"46.969807967, 6.83915205399"
735872.825,261724.965,852,10.021,BZS,Bischofszell Stadt,Hausperron,1,140,nein,,,1,Konventionell fundiert,,120,160,Bituminoeses Mischgut,,,,,0,0001-01-25T00:53:28+00:53,0001-01-17T00:53:28+00:53,1829895,0001-01-25T00:53:28+00:53,0001-01-07T00:53:28+00:53,Ost,Ost,Ost,St.Gallen,Ost,852150,Bischofszell Stadt - (Gossau),Ost,St.Gallen,SBB CFF,SBB,Bestehend,716,35378110,1829891,"47.4922350994, 9.24179772243"
619716.428,194337.913,460,27.222,BOW,Bowil,Zwischenperron,1/2,207,nein,,,1,Konventionell fundiert,,207,234,Bituminoeses Mischgut,,,,,0,0001-01-18T00:53:28+00:53,0001-01-23T00:53:28+00:53,1404668,0001-01-18T00:53:28+00:53,0001-01-23T00:53:28+00:53,Mitte,Mitte,Mitte,Bern,Mitte,460100,Gumligen Sud - Trubschachen,Mitte,Olten,SBB CFF,SBB,Bestehend,716,35392852,1404666,"46.899860105, 7.69738482721"
526300.522,174145.65,200,35.755,BRT,Bretonnieres,Aussenperron,2,151,ja,,,1,Konventionell fundiert,,151,375,Kiessandbelag,,,,,0,0001-01-17T00:53:28+00:53,0001-01-04T00:53:28+00:53,2134311,0001-01-17T00:53:28+00:53,0001-01-14T00:53:28+00:53,West,West,West,Lausanne,West,200200,(Daillens) - (Le Day),West,Lausanne,SBB CFF,SBB,Bestehend,716,35378691,2134308,"46.7144305652, 6.47473616389"
619823.095,194364.97,460,27.329,BOW,Bowil,Dienstperron,3,96,ja,,,1,Konventionell fundiert,,96,284,Kiessandbelag,,,,,0,0001-01-02T00:53:28+00:53,0001-01-23T00:53:28+00:53,2541303,0001-01-02T00:53:28+00:53,0001-01-23T00:53:28+00:53,Mitte,Mitte,Mitte,Bern,Mitte,460100,Gumligen Sud - Trubschachen,Mitte,Olten,SBB CFF,SBB,Bestehend,716,35385510,2541302,"46.9001003246, 7.69878584852"
657983.48,259044.09,700,31.429,BG,Brugg AG,Hausperron,1,414,ja,,,2,Konventionell fundiert,,47,111,Kiessandbelag,,,,,0,0001-01-23T00:53:28+00:53,0001-01-28T00:53:28+00:53,1770283,0001-01-23T00:53:28+00:53,0001-01-21T00:53:28+00:53,Mitte,NEP,Mitte,Brugg,Mitte,710700,Brugg AG,Mitte,Basel,SBB CFF,SBB,Bestehend,716,35376382,1770282,"47.4796096725, 8.2078871079"
605306.579,228669.379,410,76.618,BELL,Bellach,Aussenperron,675,159,ja,,,1,Brueckenkonstruktion,Ortsbetonpfahl,159,420,Beton-Belag,,,,2013,0,0001-01-16T00:53:28+00:53,0001-01-07T00:53:28+00:53,4737420,0001-01-16T00:53:28+00:53,0001-01-07T00:53:28+00:53,Mitte,Mitte,Mitte,Olten,Mitte,410210,(Solothurn) - Bellach,Mitte,Olten,SBB CFF,SBB,Bestehend,716,117778344,4737418,"47.2089408399, 7.50867265095"
689485.55,254876.86,752,14.658,BSD,Bassersdorf,Mittelperron,2/3,315,ja,,,2,Konventionell fundiert,,226,1604,Verbundstein-Pflaesterung,,,,2000,0,0001-01-11T00:53:28+00:53,0001-01-16T00:53:28+00:53,1374376,0001-01-11T00:53:28+00:53,0001-01-16T00:53:28+00:53,Ost,Ost,Ost,Winterthur,Ost,752200,Dorfnest - (Hurlistein),Ost,Winterthur,SBB CFF,SBB,Bestehend,716,35375978,1374377,"47.4386023429, 8.62493486277"
